chunk_id,kind,entity_type,source_kb,source_file,product_layer,text_len,name
endpoint_ref:GET /repressor/{gene},entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,140,GET /repressor/{gene}
endpoint_ref:GET /result/{job_id},entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer1_engines/synthetic_lethality/api/routes.py,platform,147,GET /result/{job_id}
endpoint_ref:GET /scenarios,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/ayesha_bundle_routes.py,platform,123,GET /scenarios
endpoint_ref:GET /sessions/{user_id},entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,131,GET /sessions/{user_id}
endpoint_ref:GET /state/{patient_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/orchestrator.py,platform,127,GET /state/{patient_id}
endpoint_ref:GET /states,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/orchestrator.py,platform,103,GET /states
endpoint_ref:GET /stats,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/ayesha_dossiers.py,platform,104,GET /stats
endpoint_ref:GET /status,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,120,GET /status
endpoint_ref:GET /status/{patient_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/orchestrator.py,platform,129,GET /status/{patient_id}
endpoint_ref:GET /stc1010/canonical,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,139,GET /stc1010/canonical
endpoint_ref:GET /synthetic_lethality/depmap-status,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,151,GET /synthetic_lethality/depmap-status
endpoint_ref:GET /synthetic_lethality/health,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,137,GET /synthetic_lethality/health
endpoint_ref:GET /targets/{gene},entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,135,GET /targets/{gene}
endpoint_ref:GET /tcc/tests/{pet_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,121,GET /tcc/tests/{pet_id}
endpoint_ref:GET /users,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/admin.py,platform,93,GET /users
endpoint_ref:GET /users/{user_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/admin.py,platform,113,GET /users/{user_id}
endpoint_ref:GET /variant,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/kb/endpoints/client.py,platform,111,GET /variant
endpoint_ref:GET /{agent_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,105,GET /{agent_id}
endpoint_ref:GET /{agent_id}/results,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,121,GET /{agent_id}/results
endpoint_ref:GET /{agent_id}/runs,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,115,GET /{agent_id}/runs
endpoint_ref:GET /{item_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/kb/endpoints/items.py,platform,114,GET /{item_id}
endpoint_ref:GET /{nct_id},entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,124,GET /{nct_id}
endpoint_ref:GET /{patient_id}/{nct_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/dossiers_intelligence.py,platform,142,GET /{patient_id}/{nct_id}
endpoint_ref:POST /agents/synthetic_lethality,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/compat_routes.py,platform,152,POST /agents/synthetic_lethality
endpoint_ref:POST /alerts/{alert_id}/read,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,131,POST /alerts/{alert_id}/read
endpoint_ref:POST /align,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/jobs.py,platform,103,POST /align
endpoint_ref:POST /analyze,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer1_engines/marrowguard/api/routes.py,platform,124,POST /analyze
endpoint_ref:POST /analyze/async,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer1_engines/synthetic_lethality/api/routes.py,platform,145,POST /analyze/async
endpoint_ref:POST /api/auth/login,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,113,POST /api/auth/login
endpoint_ref:POST /api/auth/logout,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,115,POST /api/auth/logout
endpoint_ref:POST /api/auth/mfa/disable,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,125,POST /api/auth/mfa/disable
endpoint_ref:POST /api/auth/mfa/generate-secret,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,141,POST /api/auth/mfa/generate-secret
endpoint_ref:POST /api/auth/mfa/verify-enrollment,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,145,POST /api/auth/mfa/verify-enrollment
endpoint_ref:POST /api/auth/mfa/verify,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,123,POST /api/auth/mfa/verify
endpoint_ref:POST /api/auth/refresh,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,117,POST /api/auth/refresh
endpoint_ref:POST /api/auth/signup,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,114,POST /api/auth/signup
endpoint_ref:POST /api/endpoint,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/middleware/auth_middleware.py,platform,123,POST /api/endpoint
endpoint_ref:POST /api/sessions,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/sessions.py,platform,112,POST /api/sessions
endpoint_ref:POST /api/sessions/{session_id}/items,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/sessions.py,platform,151,POST /api/sessions/{session_id}/items
endpoint_ref:POST /assess,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/brain_met_routes.py,platform,116,POST /assess
endpoint_ref:POST /batch-generate,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/dossiers_intelligence.py,platform,130,POST /batch-generate
endpoint_ref:POST /break-crc/fit-gap,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,134,POST /break-crc/fit-gap
endpoint_ref:POST /brief/programs,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,134,POST /brief/programs
endpoint_ref:POST /bundle,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/ayesha_bundle_routes.py,platform,119,POST /bundle
endpoint_ref:POST /ca125/record/{user_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/patient.py,platform,132,POST /ca125/record/{user_id}
endpoint_ref:POST /ceacam5/decode,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,136,POST /ceacam5/decode
endpoint_ref:POST /ceacam5/strategy,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,133,POST /ceacam5/strategy
endpoint_ref:POST /chat/{partner_id},entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,131,POST /chat/{partner_id}
endpoint_ref:POST /chemo,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/guidance.py,platform,99,POST /chemo
endpoint_ref:POST /comprehensive-analysis,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/dossiers_intelligence.py,platform,146,POST /comprehensive-analysis
endpoint_ref:POST /crawl,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/jobs.py,platform,103,POST /crawl
endpoint_ref:POST /create,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/ayesha_dossiers.py,platform,108,POST /create
endpoint_ref:POST /ddr/evaluate,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,132,POST /ddr/evaluate
endpoint_ref:POST /deep_analysis,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/clinvar.py,platform,123,POST /deep_analysis
endpoint_ref:POST /escapemap/ov,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_dataset_routes.py,platform,132,POST /escapemap/ov
endpoint_ref:POST /evaluate,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/rag_routes.py,platform,114,POST /evaluate
endpoint_ref:POST /event,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/orchestrator.py,platform,103,POST /event
endpoint_ref:POST /explain,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/literature.py,platform,114,POST /explain
endpoint_ref:POST /extract,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/extraction.py,platform,113,POST /extract
endpoint_ref:POST /filter,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/dossiers_intelligence.py,platform,113,POST /filter
endpoint_ref:POST /full-pipeline,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/demo_router.py,platform,125,POST /full-pipeline
endpoint_ref:POST /full,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/orchestrator.py,platform,100,POST /full
endpoint_ref:POST /generate,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/dossiers_intelligence.py,platform,118,POST /generate
endpoint_ref:POST /guidance/synthetic_lethality,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/compat_routes.py,platform,156,POST /guidance/synthetic_lethality
endpoint_ref:POST /literature,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/literature.py,platform,120,POST /literature
endpoint_ref:POST /match,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,120,POST /match
endpoint_ref:POST /matching-rules/evaluate,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,147,POST /matching-rules/evaluate
endpoint_ref:POST /mss-crc-scan,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/clinical_trials_routes.py,platform,134,POST /mss-crc-scan
endpoint_ref:POST /mss-crc/io-permissiveness,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,151,POST /mss-crc/io-permissiveness
endpoint_ref:POST /orchestrate/full,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/orchestrate.py,platform,123,POST /orchestrate/full
endpoint_ref:POST /orchestrate/full/upload,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/orchestrate.py,platform,137,POST /orchestrate/full/upload
endpoint_ref:POST /profile/{user_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/patient.py,platform,122,POST /profile/{user_id}
endpoint_ref:POST /radonc,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/guidance.py,platform,101,POST /radonc
endpoint_ref:POST /rag-add-variant,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/rag.py,platform,123,POST /rag-add-variant
endpoint_ref:POST /rag-query,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/rag.py,platform,110,POST /rag-query
endpoint_ref:POST /regonivo/decode,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,137,POST /regonivo/decode
endpoint_ref:POST /reload,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/kb/endpoints/admin.py,platform,110,POST /reload
endpoint_ref:POST /results/{result_id}/read,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,135,POST /results/{result_id}/read
endpoint_ref:POST /score-variant,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,135,POST /score-variant
endpoint_ref:POST /score,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evo.py,platform,94,POST /score
endpoint_ref:POST /score_batch,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evo.py,platform,107,POST /score_batch
endpoint_ref:POST /score_variant_exon,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evo.py,platform,120,POST /score_variant_exon
endpoint_ref:POST /score_variant_multi,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evo.py,platform,122,POST /score_variant_multi
endpoint_ref:POST /score_variant_probe,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evo.py,platform,123,POST /score_variant_probe
endpoint_ref:POST /score_variant_profile,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evo.py,platform,127,POST /score_variant_profile
endpoint_ref:POST /score_variant_with_activations,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evo.py,platform,145,POST /score_variant_with_activations
endpoint_ref:POST /search,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/ayesha_trials/routes.py,platform,112,POST /search
endpoint_ref:POST /sl-bridge/evaluate,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_routes.py,platform,137,POST /sl-bridge/evaluate
endpoint_ref:POST /stc1010/position,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer4_output/pharma_wave3_routes.py,platform,138,POST /stc1010/position
endpoint_ref:POST /summarize,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/jobs.py,platform,111,POST /summarize
endpoint_ref:POST /synthetic_lethality,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,125,POST /synthetic_lethality
endpoint_ref:POST /targeted-brief,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/ayesha_therapy_fit.py,platform,127,POST /targeted-brief
endpoint_ref:POST /targets,entity,endpoint_ref,v3_0_0,crispro-backend-v3-push/layer1_engines/brm_engine/api/routes.py,platform,123,POST /targets
endpoint_ref:POST /tcc/analyze-tests,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,121,POST /tcc/analyze-tests
endpoint_ref:POST /tcc/compounds,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,113,POST /tcc/compounds
endpoint_ref:POST /tcc/dosage,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,107,POST /tcc/dosage
endpoint_ref:POST /tcc/dosage/panel,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,119,POST /tcc/dosage/panel
endpoint_ref:POST /tcc/pipeline,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,111,POST /tcc/pipeline
endpoint_ref:POST /tcc/recipe,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,107,POST /tcc/recipe
endpoint_ref:POST /tcc/score,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,105,POST /tcc/score
endpoint_ref:POST /tcc/tests,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/canine.py,platform,105,POST /tcc/tests
endpoint_ref:POST /test,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evidence/literature.py,platform,108,POST /test
endpoint_ref:POST /users/{user_id}/activate,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/admin.py,platform,134,POST /users/{user_id}/activate
endpoint_ref:POST /users/{user_id}/promote,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/admin.py,platform,132,POST /users/{user_id}/promote
endpoint_ref:POST /users/{user_id}/suspend,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/admin.py,platform,132,POST /users/{user_id}/suspend
endpoint_ref:POST /vector,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/kb/endpoints/search.py,platform,111,POST /vector
endpoint_ref:POST /warmup,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/evo.py,platform,96,POST /warmup
endpoint_ref:POST /{agent_id}/pause,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,119,POST /{agent_id}/pause
endpoint_ref:POST /{agent_id}/resume,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,121,POST /{agent_id}/resume
endpoint_ref:POST /{agent_id}/run,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,115,POST /{agent_id}/run
endpoint_ref:PUT /api/auth/profile,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/auth.py,platform,115,PUT /api/auth/profile
endpoint_ref:PUT /profile,entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/patient.py,platform,100,PUT /profile
endpoint_ref:PUT /users/{user_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/admin.py,platform,114,PUT /users/{user_id}
endpoint_ref:PUT /{agent_id},entity,endpoint_ref,v3_0_0,crispro-backend-v2/api/routers/agents.py,platform,105,PUT /{agent_id}
citation:DOI_10_3389_fonc_2024_1427428,entity,evidence_citation,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/quantitative_anchors.json,biology_intelligence,112,DOI_10_3389_fonc_2024_1427428
citation:Lancet_STELLAR303_2025,entity,evidence_citation,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/quantitative_anchors.json,biology_intelligence,104,Lancet_STELLAR303_2025
citation:PMID_34548480,entity,evidence_citation,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/quantitative_anchors.json,biology_intelligence,103,PMID_34548480
citation:PMID_35274710,entity,evidence_citation,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/quantitative_anchors.json,biology_intelligence,54,PMID_35274710
citation:PMID_38485190,entity,evidence_citation,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/quantitative_anchors.json,biology_intelligence,55,PMID_38485190
citation:PMID_38871975,entity,evidence_citation,v3_0_0,crispro-knowledge-base/crispro_kg_v2/kg_modules/quantitative_anchors.json,biology_intelligence,64,PMID_38871975
